"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
20.4732490955511,18.6798744837938,20.3358969850915,19.0994216178373,19.381059215961,21.3834187197445,16.7504481904525,22.3714054670891,17.4572770911678,"BA2677R"
19.8806844109208,18.2024407975345,19.7831049848618,18.673581842925,18.8938808094553,20.7005902481483,16.3128110249889,21.7864070029479,16.9768220399506,"BA2937R"
20.3924744373316,18.2324212166649,20.2404208296558,18.9917147996999,19.2102545333461,21.2683298944515,16.4931369865146,22.0995518894872,17.4518034666629,"BA2050R"
20.6176246799225,18.3415890968639,20.4177827236176,19.2599758886598,19.4506566360087,21.5818106805055,16.8357409345246,22.3836389318835,17.574572616429,"BA2953R"
20.5019161514248,21.3638092632488,20.3731545721446,19.0831162236697,19.3908082481582,21.3810585664029,16.6784928824337,22.4728764033187,17.5445551387345,"BA2481R"
19.9666344944606,18.025340265344,19.8629390230682,18.790933751451,18.853089936736,20.8780974225187,16.322936138509,21.8508070649078,17.0557533419893,"BA2294R"
20.294357124919,17.9990498692345,20.1965686600047,18.8418974543703,19.1649524639316,21.19768160946,16.4642113877184,22.106705049124,17.3792963847454,"BA2816R"
19.5806590767398,17.8856766602121,19.4860397262982,18.6069128475957,18.6647632562319,20.5614356553214,15.9427966581558,21.5481084775738,16.7441297963647,"BA2631R"
20.1755687152672,18.0110861786609,20.0694020769471,18.8034188659464,19.0850516087336,20.9377987154414,16.2024154140929,22.4348848974951,17.1967204143961,"BA2023R"
20.4284582623666,18.3611239653169,20.4759356528008,19.2108998151517,19.5058493073436,21.5976804767351,16.8599322854575,22.3765029765041,17.6218588068907,"BA2485R"
